NroFactura,IDCliente,Descripcion,Categoria,Cantidad,PrecioUnitario,PrecioTotal,FechaFactura,Ciudad
FAC01239,C0034,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-06-23,Mar del Plata
FAC01239,C0034,Dispensador Jabon,Bano,1,13600.0,13600.0,2024-06-23,Mar del Plata
FAC01618,C0086,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-06-23,Rosario
FAC01618,C0086,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-06-23,Rosario
FAC01625,C0086,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-06-23,Mendoza
FAC01618,C0086,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-06-23,Rosario
FAC01239,C0034,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-06-23,Mar del Plata
FAC01000,C0001,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-06-23,Buenos Aires
FAC01145,C0024,Espejo Redondo,Decoracion,1,30200.0,30200.0,2024-06-23,Córdoba
FAC01145,C0024,Vela Aromatica Lavanda,Velas,2,5300.0,10600.0,2024-06-23,Córdoba
FAC01625,C0086,Esencia Rosa,Aromatizacion,4,6000.0,24000.0,2024-06-23,Mendoza
FAC01106,C0019,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-06-23,Buenos Aires
FAC01618,C0086,Cesta Desayuno,Regaleria,3,27200.0,81600.0,2024-06-23,Rosario
FAC01106,C0019,Taza Ceramica Negra,Cocina,2,8300.0,16600.0,2024-06-23,Buenos Aires
FAC01145,C0024,Portavelas Cristal,Velas,3,13600.0,40800.0,2024-06-23,Córdoba
FAC01145,C0024,Vela Aromatica Vainilla,Velas,2,5300.0,10600.0,2024-06-23,Córdoba
FAC01175,C0026,Set Sal y Pimienta,Cocina,4,19600.0,78400.0,2024-06-24,Buenos Aires
FAC01175,C0026,Servilletas Papel x20,Cocina,1,3800.0,3800.0,2024-06-24,Buenos Aires
FAC02197,C0169,Esencia Jazmin,Aromatizacion,4,6000.0,24000.0,2024-06-24,Mar del Plata
FAC03269,C0333,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-06-24,Buenos Aires
FAC01175,C0026,Esencia Jazmin,Aromatizacion,4,6000.0,24000.0,2024-06-24,Buenos Aires
FAC01175,C0026,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-06-24,Buenos Aires
FAC02197,C0169,Esencia Rosa,Aromatizacion,3,6000.0,18000.0,2024-06-24,Mar del Plata
FAC02197,C0169,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-06-24,Mar del Plata
FAC03269,C0333,Esencia Jazmin,Aromatizacion,1,6000.0,6000.0,2024-06-24,Buenos Aires
FAC02197,C0169,Esencia Jazmin,Aromatizacion,1,6000.0,6000.0,2024-06-24,Mar del Plata
FAC01267,C0036,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-06-24,Buenos Aires
FAC02569,C0226,Album de Fotos,Regaleria,4,18100.0,72400.0,2024-06-24,Rosario
FAC01471,C0064,Mantel Navideno,Decoracion,4,22600.0,90400.0,2024-06-24,Mendoza
FAC01471,C0064,Set Velas x3,Velas,1,15100.0,15100.0,2024-06-24,Mendoza
FAC01267,C0036,Portavelas Cristal,Velas,4,13600.0,54400.0,2024-06-24,Buenos Aires
FAC01267,C0036,Bolsa Regalo Pequeña,Regaleria,4,2300.0,9200.0,2024-06-24,Buenos Aires
FAC01267,C0036,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-06-24,Buenos Aires
FAC03269,C0333,Aromatizador Hogar,Aromatizacion,2,11300.0,22600.0,2024-06-24,Buenos Aires
FAC01364,C0052,Pimentero Porcelana,Cocina,1,10600.0,10600.0,2024-06-24,Buenos Aires
FAC01364,C0052,Vaso Bambu,Bano,4,7600.0,30400.0,2024-06-24,Buenos Aires
FAC01364,C0052,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-06-24,Buenos Aires
FAC02569,C0226,Reloj Pared Madera,Decoracion,3,37800.0,113400.0,2024-06-24,Rosario
FAC01471,C0064,Guirnalda LED,Decoracion,3,16600.0,49800.0,2024-06-24,Mendoza
FAC03269,C0333,Perchero Entrada,Decoracion,1,33200.0,33200.0,2024-06-24,Buenos Aires
FAC01364,C0052,Cesta Desayuno,Regaleria,1,27200.0,27200.0,2024-06-24,Buenos Aires
FAC01524,C0071,Difusor Cana,Aromatizacion,1,21100.0,21100.0,2024-06-25,Buenos Aires
FAC01637,C0087,Cesta Desayuno,Regaleria,3,27200.0,81600.0,2024-06-25,Buenos Aires
FAC02084,C0153,Aromatizador Hogar,Aromatizacion,4,11300.0,45200.0,2024-06-25,Buenos Aires
FAC02084,C0153,Esencia Rosa,Aromatizacion,4,6000.0,24000.0,2024-06-25,Buenos Aires
FAC02084,C0153,Aromatizador Hogar,Aromatizacion,4,11300.0,45200.0,2024-06-25,Buenos Aires
FAC03712,C0391,Difusor Cana,Aromatizacion,2,21100.0,42200.0,2024-06-25,Mendoza
FAC03712,C0391,Cojin Decorativo,Decoracion,2,19600.0,39200.0,2024-06-25,Mendoza
FAC03712,C0391,Pimentero Porcelana,Cocina,2,10600.0,21200.0,2024-06-25,Mendoza
FAC03712,C0391,Bolsa Regalo Grande,Regaleria,3,3000.0,9000.0,2024-06-25,Mendoza
FAC01637,C0087,Mantel Navideno,Decoracion,1,22600.0,22600.0,2024-06-25,Buenos Aires
FAC01041,C0007,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-06-25,Mendoza
FAC01041,C0007,Maceta Ceramica,Decoracion,2,12100.0,24200.0,2024-06-25,Mendoza
FAC01041,C0007,Album de Fotos,Regaleria,2,18100.0,36200.0,2024-06-25,Mendoza
FAC01041,C0007,Marco Foto 20x30,Decoracion,3,15100.0,45300.0,2024-06-25,Mendoza
FAC01539,C0073,Perchero Entrada,Decoracion,2,33200.0,66400.0,2024-06-25,Córdoba
FAC01539,C0073,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-06-25,Córdoba
FAC01539,C0073,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-06-25,Córdoba
FAC01524,C0071,Esencia Jazmin,Aromatizacion,1,6000.0,6000.0,2024-06-25,Buenos Aires
FAC02317,C0187,Bolsa Regalo Pequeña,Regaleria,1,2300.0,2300.0,2024-06-25,La Plata
FAC01041,C0007,Esencia Jazmin,Aromatizacion,1,6000.0,6000.0,2024-06-25,Mendoza
FAC01637,C0087,Guirnalda LED,Decoracion,3,16600.0,49800.0,2024-06-25,Buenos Aires
FAC03712,C0391,Marco Foto 20x30,Decoracion,3,15100.0,45300.0,2024-06-25,Mendoza
FAC02317,C0187,Reloj Pared Madera,Decoracion,1,37800.0,37800.0,2024-06-25,La Plata
FAC02063,C0149,Tabla de Cortar Madera,Cocina,3,18100.0,54300.0,2024-06-25,Buenos Aires
FAC01138,C0024,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-06-25,Rosario
FAC01138,C0024,Juego de Te x6,Cocina,2,33200.0,66400.0,2024-06-25,Rosario
FAC02317,C0187,Guirnalda LED,Decoracion,3,16600.0,49800.0,2024-06-25,La Plata
FAC02063,C0149,Set Sal y Pimienta,Cocina,2,19600.0,39200.0,2024-06-25,Buenos Aires
FAC02858,C0262,Marco Foto 10x15,Decoracion,4,9100.0,36400.0,2024-06-26,Rosario
FAC02858,C0262,Vaso Bambu,Bano,4,7600.0,30400.0,2024-06-26,Rosario
FAC03774,C0398,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-06-26,Córdoba
FAC02858,C0262,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-06-26,Rosario
FAC03774,C0398,Mantel Navideno,Decoracion,2,22600.0,45200.0,2024-06-26,Córdoba
FAC01771,C0107,Vaso Bambu,Bano,3,7600.0,22800.0,2024-06-26,Buenos Aires
FAC03774,C0398,Lazo Decorativo,Regaleria,4,1200.0,4800.0,2024-06-26,Córdoba
FAC02858,C0262,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-06-26,Rosario
FAC02858,C0262,Taza Ceramica Negra,Cocina,4,8300.0,33200.0,2024-06-26,Rosario
FAC01771,C0107,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-06-26,Buenos Aires
FAC03090,C0301,Esencia Jazmin,Aromatizacion,4,6000.0,24000.0,2024-06-26,Córdoba
FAC01601,C0082,Salero Porcelana,Cocina,3,10600.0,31800.0,2024-06-26,Rosario
FAC03090,C0301,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-06-26,Córdoba
FAC03090,C0301,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-06-26,Córdoba
FAC01601,C0082,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-06-26,Rosario
FAC01601,C0082,Taza Ceramica Blanca,Cocina,4,8300.0,33200.0,2024-06-26,Rosario
FAC01771,C0107,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-06-26,Buenos Aires
FAC01771,C0107,Pimentero Porcelana,Cocina,1,10600.0,10600.0,2024-06-26,Buenos Aires
FAC02520,C0221,Planta Artificial,Decoracion,1,16600.0,16600.0,2024-06-27,Buenos Aires
FAC02530,C0223,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-06-27,Buenos Aires
FAC02530,C0223,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-06-27,Buenos Aires
FAC01452,C0063,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-06-27,Buenos Aires
FAC01452,C0063,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-06-27,Buenos Aires
FAC01452,C0063,Marco Foto 10x15,Decoracion,2,9100.0,18200.0,2024-06-27,Buenos Aires
FAC03155,C0311,Dispensador Jabon,Bano,1,13600.0,13600.0,2024-06-27,Mendoza
FAC02530,C0223,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-06-27,Buenos Aires
FAC01452,C0063,Vela Aromatica Lavanda,Velas,2,5300.0,10600.0,2024-06-27,Buenos Aires
FAC02530,C0223,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-06-27,Buenos Aires
FAC03155,C0311,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-06-27,Mendoza
FAC01452,C0063,Cuadro Motivacional,Decoracion,3,25700.0,77100.0,2024-06-27,Buenos Aires
FAC03155,C0311,Taza Ceramica Blanca,Cocina,2,8300.0,16600.0,2024-06-27,Mendoza
FAC02520,C0221,Maceta Ceramica,Decoracion,4,12100.0,48400.0,2024-06-27,Buenos Aires
FAC03155,C0311,Esencia Jazmin,Aromatizacion,3,6000.0,18000.0,2024-06-27,Mendoza
FAC02530,C0223,Tarjeta Saludo,Regaleria,4,1800.0,7200.0,2024-06-27,Buenos Aires
FAC01370,C0052,Marco Foto 20x30,Decoracion,1,15100.0,15100.0,2024-06-28,Buenos Aires
FAC01370,C0052,Marco Foto 10x15,Decoracion,2,9100.0,18200.0,2024-06-28,Buenos Aires
FAC03488,C0364,Tarjeta Saludo,Regaleria,3,1800.0,5400.0,2024-06-28,Córdoba
FAC03494,C0364,Portavelas Cristal,Velas,4,13600.0,54400.0,2024-06-28,Buenos Aires
FAC03000,C0282,Taza Ceramica Negra,Cocina,2,8300.0,16600.0,2024-06-28,Buenos Aires
FAC03494,C0364,Lazo Decorativo,Regaleria,1,1200.0,1200.0,2024-06-28,Buenos Aires
FAC03494,C0364,Esencia Jazmin,Aromatizacion,4,6000.0,24000.0,2024-06-28,Buenos Aires
FAC01285,C0039,Pimentero Porcelana,Cocina,3,10600.0,31800.0,2024-06-28,La Plata
FAC01641,C0087,Guirnalda LED,Decoracion,2,16600.0,33200.0,2024-06-28,Buenos Aires
FAC01641,C0087,Salero Porcelana,Cocina,2,10600.0,21200.0,2024-06-28,Buenos Aires
FAC01641,C0087,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-06-28,Buenos Aires
FAC03488,C0364,Guirnalda LED,Decoracion,1,16600.0,16600.0,2024-06-28,Córdoba
FAC01644,C0088,Regadera Decorativa,Decoracion,2,21100.0,42200.0,2024-06-28,Buenos Aires
FAC02986,C0279,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-06-28,Buenos Aires
FAC03488,C0364,Cojin Decorativo,Decoracion,1,19600.0,19600.0,2024-06-28,Córdoba
FAC02986,C0279,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-06-28,Buenos Aires
FAC03510,C0365,Taza Ceramica Negra,Cocina,4,8300.0,33200.0,2024-06-28,Córdoba
FAC03510,C0365,Cojin Decorativo,Decoracion,4,19600.0,78400.0,2024-06-28,Córdoba
FAC03512,C0365,Vela Aromatica Lavanda,Velas,4,5300.0,21200.0,2024-06-28,Mar del Plata
FAC01285,C0039,Cuadro Motivacional,Decoracion,4,25700.0,102800.0,2024-06-28,La Plata
FAC01285,C0039,Espejo Redondo,Decoracion,1,30200.0,30200.0,2024-06-28,La Plata
FAC03512,C0365,Vela Aromatica Vainilla,Velas,1,5300.0,5300.0,2024-06-28,Mar del Plata
FAC03000,C0282,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-06-28,Buenos Aires
FAC03512,C0365,Portavelas Cristal,Velas,4,13600.0,54400.0,2024-06-28,Mar del Plata
FAC03669,C0384,Reloj Pared Madera,Decoracion,2,37800.0,75600.0,2024-06-28,Mendoza
FAC03512,C0365,Bolsa Regalo Grande,Regaleria,3,3000.0,9000.0,2024-06-28,Mar del Plata
FAC02787,C0253,Cojin Decorativo,Decoracion,2,19600.0,39200.0,2024-06-28,Buenos Aires
FAC02787,C0253,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-06-28,Buenos Aires
FAC02787,C0253,Tarjeta Saludo,Regaleria,2,1800.0,3600.0,2024-06-28,Buenos Aires
FAC02787,C0253,Vaso Bambu,Bano,4,7600.0,30400.0,2024-06-28,Buenos Aires
FAC02787,C0253,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-06-28,Buenos Aires
FAC01370,C0052,Tarjeta Saludo,Regaleria,3,1800.0,5400.0,2024-06-28,Buenos Aires
FAC03488,C0364,Mantel Navideno,Decoracion,2,22600.0,45200.0,2024-06-28,Córdoba
FAC03669,C0384,Set Sal y Pimienta,Cocina,3,19600.0,58800.0,2024-06-28,Mendoza
FAC03669,C0384,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-06-28,Mendoza
FAC03494,C0364,Vela Aromatica Lavanda,Velas,2,5300.0,10600.0,2024-06-28,Buenos Aires
FAC01644,C0088,Difusor Cana,Aromatizacion,3,21100.0,63300.0,2024-06-28,Buenos Aires
FAC01644,C0088,Regadera Decorativa,Decoracion,1,21100.0,21100.0,2024-06-28,Buenos Aires
FAC01644,C0088,Planta Artificial,Decoracion,4,16600.0,66400.0,2024-06-28,Buenos Aires
FAC01644,C0088,Set Sal y Pimienta,Cocina,1,19600.0,19600.0,2024-06-28,Buenos Aires
FAC03512,C0365,Tabla de Cortar Madera,Cocina,4,18100.0,72400.0,2024-06-28,Mar del Plata
FAC02647,C0236,Dispensador Jabon,Bano,3,13600.0,40800.0,2024-06-29,Mendoza
FAC01454,C0063,Pimentero Porcelana,Cocina,3,10600.0,31800.0,2024-06-29,Buenos Aires
FAC03165,C0314,Papel Tissue Colores,Regaleria,4,1500.0,6000.0,2024-06-29,Rosario
FAC02819,C0259,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-06-29,Mar del Plata
FAC01178,C0026,Difusor Cana,Aromatizacion,4,21100.0,84400.0,2024-06-29,Mendoza
FAC01178,C0026,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-06-29,Mendoza
FAC01454,C0063,Salero Porcelana,Cocina,2,10600.0,21200.0,2024-06-29,Buenos Aires
FAC02819,C0259,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-06-29,Mar del Plata
FAC02265,C0180,Jabonera Ceramica,Bano,1,9800.0,9800.0,2024-06-29,Buenos Aires
FAC02265,C0180,Aromatizador Hogar,Aromatizacion,1,11300.0,11300.0,2024-06-29,Buenos Aires
FAC01978,C0137,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-06-29,Buenos Aires
FAC01978,C0137,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-06-29,Buenos Aires
FAC01978,C0137,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-06-29,Buenos Aires
FAC03165,C0314,Cojin Decorativo,Decoracion,4,19600.0,78400.0,2024-06-29,Rosario
FAC01978,C0137,Aromatizador Hogar,Aromatizacion,1,11300.0,11300.0,2024-06-29,Buenos Aires
FAC01978,C0137,Cesta Desayuno,Regaleria,1,27200.0,27200.0,2024-06-29,Buenos Aires
FAC03165,C0314,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-06-29,Rosario
FAC03165,C0314,Cojin Decorativo,Decoracion,4,19600.0,78400.0,2024-06-29,Rosario
FAC03592,C0379,Espejo Redondo,Decoracion,2,30200.0,60400.0,2024-06-29,La Plata
FAC03613,C0381,Pimentero Porcelana,Cocina,4,10600.0,42400.0,2024-06-29,Buenos Aires
FAC01454,C0063,Perchero Entrada,Decoracion,3,33200.0,99600.0,2024-06-29,Buenos Aires
FAC03613,C0381,Difusor Cana,Aromatizacion,1,21100.0,21100.0,2024-06-29,Buenos Aires
FAC02647,C0236,Marco Foto 10x15,Decoracion,2,9100.0,18200.0,2024-06-29,Mendoza
FAC02647,C0236,Portavelas Cristal,Velas,1,13600.0,13600.0,2024-06-29,Mendoza
FAC03391,C0348,Vela Aromatica Vainilla,Velas,4,5300.0,21200.0,2024-06-29,Mendoza
FAC03391,C0348,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-06-29,Mendoza
FAC03784,C0399,Aromatizador Hogar,Aromatizacion,3,11300.0,33900.0,2024-06-29,Córdoba
FAC03391,C0348,Cuadro Motivacional,Decoracion,4,25700.0,102800.0,2024-06-29,Mendoza
FAC03784,C0399,Vaso Bambu,Bano,4,7600.0,30400.0,2024-06-29,Córdoba
FAC02647,C0236,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-06-29,Mendoza
FAC03613,C0381,Esencia Rosa,Aromatizacion,3,6000.0,18000.0,2024-06-29,Buenos Aires
FAC01726,C0101,Salero Porcelana,Cocina,4,10600.0,42400.0,2024-06-29,Buenos Aires
FAC01726,C0101,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-06-29,Buenos Aires
FAC02819,C0259,Bolsa Regalo Grande,Regaleria,4,3000.0,12000.0,2024-06-29,Mar del Plata
FAC03165,C0314,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-06-29,Rosario
FAC03257,C0329,Set Sal y Pimienta,Cocina,2,19600.0,39200.0,2024-06-29,Mendoza
FAC03592,C0379,Album de Fotos,Regaleria,4,18100.0,72400.0,2024-06-29,La Plata
FAC03257,C0329,Taza Ceramica Blanca,Cocina,4,8300.0,33200.0,2024-06-29,Mendoza
FAC03257,C0329,Tabla de Cortar Madera,Cocina,1,18100.0,18100.0,2024-06-29,Mendoza
FAC01726,C0101,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-06-29,Buenos Aires
FAC02070,C0151,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-06-30,Buenos Aires
FAC02070,C0151,Papel Tissue Colores,Regaleria,1,1500.0,1500.0,2024-06-30,Buenos Aires
FAC01121,C0020,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-06-30,Mendoza
FAC01121,C0020,Dispensador Jabon,Bano,1,13600.0,13600.0,2024-06-30,Mendoza
FAC02738,C0248,Toallero Bambu,Bano,3,24200.0,72600.0,2024-06-30,Buenos Aires
FAC02070,C0151,Lazo Decorativo,Regaleria,3,1200.0,3600.0,2024-06-30,Buenos Aires
FAC02738,C0248,Bolsa Regalo Grande,Regaleria,1,3000.0,3000.0,2024-06-30,Buenos Aires
FAC01121,C0020,Toallero Bambu,Bano,4,24200.0,96800.0,2024-06-30,Mendoza
FAC02070,C0151,Cuadro Motivacional,Decoracion,4,25700.0,102800.0,2024-06-30,Buenos Aires
FAC03041,C0293,Regadera Decorativa,Decoracion,4,21100.0,84400.0,2024-06-30,La Plata
FAC03041,C0293,Delantal de Cocina,Cocina,1,12800.0,12800.0,2024-06-30,La Plata
FAC01088,C0017,Papel Tissue Colores,Regaleria,2,1500.0,3000.0,2024-06-30,Rosario
FAC01315,C0045,Pimentero Porcelana,Cocina,3,10600.0,31800.0,2024-06-30,La Plata
FAC01727,C0101,Esencia Rosa,Aromatizacion,2,6000.0,12000.0,2024-06-30,Buenos Aires
FAC01315,C0045,Cesta Desayuno,Regaleria,3,27200.0,81600.0,2024-06-30,La Plata
FAC01121,C0020,Aromatizador Hogar,Aromatizacion,2,11300.0,22600.0,2024-06-30,Mendoza
FAC03041,C0293,Difusor Cana,Aromatizacion,3,21100.0,63300.0,2024-06-30,La Plata
FAC01727,C0101,Difusor Cana,Aromatizacion,2,21100.0,42200.0,2024-06-30,Buenos Aires
FAC02291,C0186,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-06-30,Buenos Aires
FAC03041,C0293,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-06-30,La Plata
FAC02291,C0186,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-06-30,Buenos Aires
FAC01088,C0017,Set Sal y Pimienta,Cocina,1,19600.0,19600.0,2024-06-30,Rosario
FAC01088,C0017,Tabla de Cortar Madera,Cocina,1,18100.0,18100.0,2024-06-30,Rosario
FAC01088,C0017,Reloj Pared Madera,Decoracion,2,37800.0,75600.0,2024-06-30,Rosario
FAC01315,C0045,Bolsa Regalo Pequeña,Regaleria,2,2300.0,4600.0,2024-06-30,La Plata
FAC02070,C0151,Album de Fotos,Regaleria,4,18100.0,72400.0,2024-06-30,Buenos Aires
FAC02657,C0239,Vaso Bambu,Bano,3,7600.0,22800.0,2024-07-01,Rosario
FAC02657,C0239,Tarjeta Saludo,Regaleria,4,1800.0,7200.0,2024-07-01,Rosario
FAC02657,C0239,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-07-01,Rosario
FAC03281,C0334,Cesta Desayuno,Regaleria,1,27200.0,27200.0,2024-07-01,Buenos Aires
FAC02657,C0239,Bolsa Regalo Pequeña,Regaleria,4,2300.0,9200.0,2024-07-01,Rosario
FAC03301,C0335,Mantel Navideno,Decoracion,4,22600.0,90400.0,2024-07-01,Rosario
FAC03281,C0334,Lazo Decorativo,Regaleria,2,1200.0,2400.0,2024-07-01,Buenos Aires
FAC03747,C0398,Tarjeta Saludo,Regaleria,1,1800.0,1800.0,2024-07-01,Buenos Aires
FAC03747,C0398,Taza Ceramica Negra,Cocina,3,8300.0,24900.0,2024-07-01,Buenos Aires
FAC03747,C0398,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-07-01,Buenos Aires
FAC03747,C0398,Perchero Entrada,Decoracion,2,33200.0,66400.0,2024-07-01,Buenos Aires
FAC03281,C0334,Esencia Rosa,Aromatizacion,3,6000.0,18000.0,2024-07-01,Buenos Aires
FAC03301,C0335,Guirnalda LED,Decoracion,1,16600.0,16600.0,2024-07-01,Rosario
FAC01586,C0080,Pimentero Porcelana,Cocina,3,10600.0,31800.0,2024-07-01,Córdoba
FAC01586,C0080,Salero Porcelana,Cocina,3,10600.0,31800.0,2024-07-01,Córdoba
FAC03747,C0398,Vaso Bambu,Bano,4,7600.0,30400.0,2024-07-01,Buenos Aires
FAC03281,C0334,Bolsa Regalo Grande,Regaleria,2,3000.0,6000.0,2024-07-01,Buenos Aires
FAC03288,C0334,Vela Aromatica Lavanda,Velas,3,5300.0,15900.0,2024-07-02,Buenos Aires
FAC02271,C0182,Portavelas Cristal,Velas,2,13600.0,27200.0,2024-07-02,Buenos Aires
FAC03336,C0337,Portavelas Cristal,Velas,1,13600.0,13600.0,2024-07-02,Buenos Aires
FAC03288,C0334,Cuadro Motivacional,Decoracion,1,25700.0,25700.0,2024-07-02,Buenos Aires
FAC02234,C0174,Difusor Cana,Aromatizacion,3,21100.0,63300.0,2024-07-02,Buenos Aires
FAC02234,C0174,Esencia Jazmin,Aromatizacion,2,6000.0,12000.0,2024-07-02,Buenos Aires
FAC02234,C0174,Planta Artificial,Decoracion,2,16600.0,33200.0,2024-07-02,Buenos Aires
FAC02234,C0174,Planta Artificial,Decoracion,3,16600.0,49800.0,2024-07-02,Buenos Aires
FAC03248,C0327,Dispensador Jabon,Bano,4,13600.0,54400.0,2024-07-02,Mar del Plata
FAC03248,C0327,Tarjeta Saludo,Regaleria,4,1800.0,7200.0,2024-07-02,Mar del Plata
FAC03313,C0335,Cojin Decorativo,Decoracion,3,19600.0,58800.0,2024-07-02,Buenos Aires
FAC03313,C0335,Mantel Navideno,Decoracion,1,22600.0,22600.0,2024-07-02,Buenos Aires
FAC02271,C0182,Vela Aromatica Lavanda,Velas,2,5300.0,10600.0,2024-07-02,Buenos Aires
FAC03313,C0335,Guirnalda LED,Decoracion,3,16600.0,49800.0,2024-07-02,Buenos Aires
FAC01504,C0068,Vela Aromatica Vainilla,Velas,4,5300.0,21200.0,2024-07-02,Buenos Aires
FAC01504,C0068,Portavelas Cristal,Velas,1,13600.0,13600.0,2024-07-02,Buenos Aires
FAC03336,C0337,Vela Aromatica Vainilla,Velas,3,5300.0,15900.0,2024-07-02,Buenos Aires
FAC03726,C0394,Portavelas Cristal,Velas,1,13600.0,13600.0,2024-07-02,La Plata
FAC01360,C0052,Guirnalda LED,Decoracion,4,16600.0,66400.0,2024-07-02,Mar del Plata
FAC02271,C0182,Reloj Pared Madera,Decoracion,4,37800.0,151200.0,2024-07-02,Buenos Aires
FAC02271,C0182,Servilletas Papel x20,Cocina,2,3800.0,7600.0,2024-07-02,Buenos Aires
FAC01600,C0081,Marco Foto 20x30,Decoracion,4,15100.0,60400.0,2024-07-02,Mendoza
FAC01600,C0081,Marco Foto 10x15,Decoracion,3,9100.0,27300.0,2024-07-02,Mendoza
FAC03288,C0334,Album de Fotos,Regaleria,3,18100.0,54300.0,2024-07-02,Buenos Aires
FAC03288,C0334,Bolsa Regalo Pequeña,Regaleria,2,2300.0,4600.0,2024-07-02,Buenos Aires
FAC03726,C0394,Vela Aromatica Lavanda,Velas,1,5300.0,5300.0,2024-07-02,La Plata
FAC03288,C0334,Toallero Bambu,Bano,4,24200.0,96800.0,2024-07-02,Buenos Aires
FAC01245,C0035,Salero Porcelana,Cocina,3,10600.0,31800.0,2024-07-02,Mar del Plata
FAC01245,C0035,Tarjeta Saludo,Regaleria,1,1800.0,1800.0,2024-07-02,Mar del Plata
FAC01360,C0052,Difusor Cana,Aromatizacion,3,21100.0,63300.0,2024-07-02,Mar del Plata
FAC01360,C0052,Vaso Bambu,Bano,1,7600.0,7600.0,2024-07-02,Mar del Plata
FAC01360,C0052,Taza Ceramica Blanca,Cocina,3,8300.0,24900.0,2024-07-02,Mar del Plata
FAC01245,C0035,Salero Porcelana,Cocina,2,10600.0,21200.0,2024-07-02,Mar del Plata
FAC03313,C0335,Juego de Te x6,Cocina,4,33200.0,132800.0,2024-07-02,Buenos Aires
FAC01935,C0129,Esencia Rosa,Aromatizacion,1,6000.0,6000.0,2024-07-03,Córdoba
FAC02453,C0215,Marco Foto 10x15,Decoracion,3,9100.0,27300.0,2024-07-03,Córdoba
FAC02453,C0215,Papel Tissue Colores,Regaleria,3,1500.0,4500.0,2024-07-03,Córdoba
FAC02422,C0208,Vaso Bambu,Bano,2,7600.0,15200.0,2024-07-03,Buenos Aires
FAC02422,C0208,Marco Foto 10x15,Decoracion,3,9100.0,27300.0,2024-07-03,Buenos Aires
